0.250000,0.000000,0.250000,1.000000,0.748951,0.830189,0.808511,0.007692,0.000000,0.007564,0.007634,0.000000,0.000000,0.333333,0.500000,0.666667,0.000000,1.000000,0.750000,0.333333,0.250000,0.333333,0.000000,1.000000,0.666667,0.000000,0.000000,0.000000,0.333333,0.000000,0.833333,0.883898,0.882104,0.023310,0.000000,0.028161,0.030142,0.017860,0.000000,0.916667,0.850000,0.769431,0.886670,0.022104,0.017214,0.882353,0
0.125000,0.250000,0.250000,0.250000,0.671134,0.981132,0.978723,0.022308,0.000000,0.021936,0.018473,0.013333,0.000423,0.666667,1.000000,0.666667,0.000000,0.666667,0.750000,0.666667,0.500000,0.666667,1.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.666667,0.666667,0.772363,0.878569,0.163490,0.276978,0.242596,0.369214,0.001901,0.000000,0.916667,0.850000,0.769431,0.886670,0.185195,0.144227,0.882353,0
0.125000,0.500000,0.250000,0.250000,0.751654,0.830189,0.808511,0.115046,0.000000,0.113132,0.114168,0.000000,0.000000,0.666667,1.000000,0.333333,0.000000,0.666667,0.250000,0.666667,0.250000,0.666667,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.666667,0.887938,0.889150,0.030422,0.000000,0.000000,0.019912,0.040787,0.000000,0.916667,0.760000,0.769431,0.886670,0.020784,0.016186,0.985294,0
0.875000,0.250000,0.250000,0.000000,0.695036,0.924528,0.914894,0.081200,0.012923,0.086203,0.050351,0.133333,0.102817,0.333333,1.000000,0.333333,0.000000,0.666667,0.750000,1.000000,0.500000,0.666667,1.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.666667,0.000000,0.500000,0.852709,0.845097,0.037892,0.000000,0.069523,0.088875,0.000000,0.000000,0.916667,0.850000,0.769431,0.886670,0.100695,0.078420,0.882353,0
0.625000,0.000000,0.250000,0.000000,0.723838,0.886792,0.872340,0.115385,0.000000,0.113464,0.068702,0.166667,0.006761,0.333333,1.000000,0.666667,0.000000,0.333333,0.750000,0.666667,0.250000,0.666667,0.000000,1.000000,0.666667,0.000000,0.333333,0.000000,0.000000,0.000000,0.500000,0.822372,0.901461,0.201471,0.000000,0.340280,0.318626,0.103824,0.000000,0.916667,1.000000,0.769431,0.886670,0.253065,0.197084,0.955882,0
0.125000,0.750000,0.250000,0.250000,0.707312,0.905660,0.893617,0.430769,0.000000,0.423601,0.390840,0.133333,0.270986,0.666667,1.000000,0.333333,0.000000,0.333333,0.750000,1.000000,1.000000,0.333333,0.000000,0.333333,0.666667,1.000000,0.000000,0.000000,0.000000,0.000000,0.666667,0.885981,0.901412,0.183002,0.000000,0.000000,0.087521,0.245367,0.023517,0.916667,0.760000,0.769431,0.886670,0.147191,0.114630,0.985294,0
0.125000,0.750000,0.250000,0.250000,0.749345,0.830189,0.808511,0.230769,0.000000,0.226929,0.137405,0.333333,0.281690,1.000000,1.000000,0.333333,0.000000,1.000000,0.750000,0.333333,0.250000,0.666667,0.000000,0.666667,0.000000,0.000000,0.333333,0.000000,1.000000,0.000000,0.833333,0.879332,0.888037,0.046606,0.000000,0.000000,0.056943,0.030377,0.016790,0.833333,0.760000,0.769431,0.886670,0.028809,0.022436,0.955882,0
0.125000,0.500000,0.250000,0.250000,0.789240,0.754717,0.723404,0.050462,0.000000,0.049622,0.050076,0.000000,0.027324,0.333333,1.000000,0.666667,0.010264,0.666667,0.250000,0.666667,0.500000,0.666667,1.000000,0.666667,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.500000,0.936416,0.974537,0.117343,0.000000,0.000000,0.000000,0.111282,0.107771,0.833333,0.760000,0.769431,0.886670,0.087147,0.067869,0.955882,1
0.500000,0.250000,0.250000,0.000000,0.702131,0.924528,0.914894,0.100000,0.000000,0.098336,0.084580,0.053333,0.062535,1.000000,1.000000,0.666667,0.076877,0.666667,1.000000,0.666667,0.250000,0.666667,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,1.000000,0.666667,0.666667,0.828921,0.907987,0.714414,0.000000,0.000000,0.385851,0.120987,1.000000,0.916667,0.760000,0.769431,0.886670,0.181250,0.141155,0.955882,0
0.875000,0.000000,0.250000,0.250000,0.820519,0.698113,0.659574,0.086154,0.000000,0.084720,0.058015,0.100000,0.006197,0.333333,1.000000,0.666667,0.008211,0.333333,0.750000,0.333333,0.250000,0.666667,0.000000,0.666667,0.333333,0.000000,0.000000,0.000000,1.000000,0.000000,0.500000,0.953454,0.981088,0.131845,0.000000,0.000000,0.000000,0.081477,0.170036,0.916667,0.760000,0.769431,0.886670,0.091526,0.071279,0.882353,0
0.125000,0.500000,0.250000,0.250000,0.733101,0.867925,0.851064,0.069231,0.000000,0.068079,0.065038,0.013333,0.077465,0.333333,1.000000,0.333333,0.049481,0.666667,0.750000,0.666667,0.250000,0.666667,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.666667,0.000000,0.666667,0.960831,0.974438,0.078378,0.000000,0.000000,0.000000,0.019175,0.133962,0.916667,1.000000,0.769431,0.886670,0.080976,0.063063,0.882353,0
0.125000,0.250000,0.250000,0.250000,0.673048,0.981132,0.978723,0.461538,0.000000,0.453858,0.403053,0.200000,0.197183,0.333333,1.000000,0.666667,0.014663,0.666667,0.250000,0.666667,0.250000,0.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.333333,0.858957,0.873650,0.070679,0.000000,0.144032,0.162852,0.000000,0.000000,0.916667,0.850000,0.769431,0.886670,0.089410,0.069629,0.808824,0
0.125000,0.250000,0.250000,0.250000,0.733861,0.867925,0.851064,0.061538,0.000000,0.060514,0.042748,0.066667,0.057831,0.333333,1.000000,0.333333,0.014663,0.333333,0.750000,0.666667,0.500000,0.666667,0.666667,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,1.000000,0.333333,0.873184,0.905960,0.092116,0.000000,0.073336,0.078832,0.101758,0.000000,0.833333,1.000000,0.769431,0.886670,0.057381,0.080989,0.808824,0
0.125000,0.250000,0.250000,0.250000,0.814043,0.716981,0.680851,0.141538,0.000000,0.139183,0.112977,0.100000,0.130986,0.333333,1.000000,0.333333,0.000000,1.000000,0.750000,1.000000,0.750000,0.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.932929,0.937406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.916667,1.000000,0.769431,0.886670,0.032148,0.025052,0.882353,0
0.125000,0.500000,0.250000,0.250000,0.714857,0.905660,0.893617,0.010462,0.000000,0.010287,0.010382,0.000000,0.072676,0.333333,1.000000,1.000000,0.022507,1.000000,0.750000,0.333333,0.250000,0.333333,0.333333,0.000000,0.000000,0.000000,0.666667,0.000000,0.000000,1.000000,0.500000,0.797481,0.902969,0.245837,0.125899,0.208094,0.448251,0.108698,0.000000,0.916667,1.000000,0.769431,0.886670,0.327400,0.254975,0.882353,0
0.125000,0.000000,0.250000,0.250000,0.775416,0.792453,0.765957,0.070769,0.000000,0.069592,0.042748,0.100000,0.028732,0.333333,1.000000,0.333333,0.033724,0.666667,0.750000,1.000000,1.000000,0.666667,1.000000,0.000000,0.000000,0.000000,0.000000,0.666667,0.000000,0.000000,0.666667,0.932954,0.942424,0.076651,0.000000,0.000000,0.000000,0.135339,0.000000,0.833333,0.760000,0.769431,0.886670,0.059323,0.046200,0.882353,0
0.125000,0.000000,0.250000,0.250000,0.676399,0.962264,0.957447,0.086154,0.000000,0.084720,0.076336,0.033333,0.096620,0.333333,1.000000,0.666667,0.000000,0.666667,1.000000,0.666667,0.500000,1.000000,1.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.666667,0.500000,0.758211,0.849843,0.237458,0.430216,0.250810,0.558884,0.000000,0.000000,0.916667,0.850000,0.769431,0.886670,0.271473,0.221991,0.808824,0
0.625000,0.000000,0.250000,0.000000,0.662153,1.000000,1.000000,1.000000,0.033846,1.000000,1.000000,0.033333,0.079437,0.333333,1.000000,0.666667,0.000000,0.666667,0.250000,1.000000,0.500000,1.000000,1.000000,0.333333,0.000000,0.000000,0.000000,0.666667,0.000000,0.000000,0.500000,0.813991,0.835999,0.054055,0.000000,0.104137,0.125777,0.000000,0.000000,0.916667,0.850000,0.769431,0.886670,0.078327,0.061000,0.882353,0
0.250000,0.000000,0.250000,0.000000,0.669135,0.981132,0.978723,0.033538,0.000000,0.032980,0.022290,0.040000,0.033803,0.333333,1.000000,0.666667,0.000000,0.333333,0.750000,0.666667,0.500000,1.000000,1.000000,0.666667,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.166667,0.824355,0.848829,0.090849,0.000000,0.000000,0.199165,0.031096,0.000000,0.916667,0.760000,0.769431,0.886670,0.071419,0.055620,0.882353,0
0.250000,0.000000,0.250000,0.000000,0.828852,0.679245,0.638298,0.061538,0.036923,0.078669,0.057405,0.080000,0.002310,0.333333,1.000000,0.333333,0.026393,0.333333,0.750000,1.000000,0.250000,0.666667,1.000000,0.333333,0.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.833333,0.954157,0.947739,0.015925,0.000000,0.000000,0.000000,0.028118,0.000000,0.916667,1.000000,0.769431,0.886670,0.013099,0.010201,0.955882,0
0.125000,0.750000,0.250000,0.250000,0.665953,0.981132,0.978723,0.138462,0.000000,0.136157,0.128244,0.033333,0.253521,0.666667,1.000000,0.333333,0.674487,1.000000,0.750000,1.000000,0.500000,0.666667,1.000000,0.000000,0.000000,0.000000,0.000000,0.666667,0.000000,0.333333,0.666667,0.865430,0.837878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.916667,0.760000,0.769431,0.886670,0.042293,0.032938,0.882353,0
0.125000,0.500000,0.250000,0.250000,0.771981,0.792453,0.765957,0.049231,0.024615,0.060514,0.053740,0.026667,0.022535,0.666667,1.000000,0.333333,0.000000,0.666667,1.000000,1.000000,0.500000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.666667,0.500000,0.886633,0.905812,0.076527,0.000000,0.000000,0.024693,0.093605,0.028636,0.916667,0.760000,0.769431,0.886670,0.046300,0.105468,0.882353,0
0.125000,0.500000,0.250000,0.250000,0.744024,0.849057,0.829787,0.046154,0.307692,0.196672,0.152672,0.166667,0.221127,0.666667,1.000000,0.333333,0.000000,0.666667,0.750000,0.666667,0.500000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.666667,0.500000,0.886006,0.899953,0.064946,0.000000,0.000000,0.000000,0.097797,0.018963,0.916667,1.000000,0.769431,0.886670,0.071276,0.055504,0.882353,0
0.125000,0.000000,0.250000,0.250000,0.786593,0.773585,0.744681,0.138462,0.000000,0.136157,0.119084,0.066667,0.069014,1.000000,1.000000,0.333333,0.000000,0.666667,0.750000,1.000000,0.500000,0.666667,0.333333,0.666667,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.666667,0.960831,0.962399,0.040841,0.000000,0.000000,0.000000,0.017618,0.061235,0.916667,1.000000,0.769431,0.886670,0.037040,0.028847,0.882353,0
0.125000,0.250000,0.250000,0.250000,0.762493,0.811321,0.787234,0.088615,0.000000,0.087141,0.080611,0.026667,0.001127,0.333333,1.000000,0.333333,0.027584,0.666667,0.750000,1.000000,0.500000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.666667,0.333333,0.898477,0.937554,0.183170,0.000000,0.000000,0.000000,0.323415,0.000000,0.916667,1.000000,0.769431,0.886670,0.186534,0.145270,0.882353,0
0.625000,0.500000,0.250000,0.000000,0.666460,0.981132,0.978723,0.012308,0.000000,0.012103,0.010382,0.006667,0.011831,0.333333,1.000000,0.333333,0.000000,1.000000,1.000000,1.000000,0.500000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.166667,0.777282,0.917579,0.272894,0.000000,0.000000,0.390495,0.088675,0.156901,0.916667,0.760000,0.769431,0.886670,0.180981,0.140945,0.882353,0
0.375000,0.500000,0.250000,0.250000,0.733776,0.867925,0.936170,0.085200,0.000000,0.083782,0.011267,0.266667,0.028451,0.333333,1.000000,0.333333,0.045396,0.666667,0.750000,1.000000,0.500000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.666667,0.916593,0.869101,0.078409,0.000000,0.000000,0.049849,0.087732,0.020616,0.916667,0.760000,0.769431,0.886670,0.055997,0.043610,0.985294,0
0.125000,0.250000,0.500000,0.500000,0.676427,0.962264,0.957447,0.000000,0.000000,0.000000,0.000000,0.000000,0.105634,0.333333,1.000000,1.000000,0.000000,0.333333,1.000000,0.333333,0.500000,0.666667,1.000000,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.666667,0.333333,0.908263,0.894860,0.315159,0.558993,0.437377,0.613336,0.070203,0.000000,0.916667,0.850000,0.769431,0.886670,0.347144,0.270351,0.882353,0
0.125000,0.000000,0.250000,0.250000,0.705650,0.905660,0.893617,0.207692,0.000000,0.204236,0.187786,0.066667,0.233803,0.666667,1.000000,0.666667,0.189757,1.000000,0.750000,1.000000,0.250000,0.666667,0.000000,0.666667,0.333333,0.000000,0.000000,0.000000,1.000000,0.000000,0.666667,0.863925,0.880473,0.097508,0.000000,0.149312,0.214224,0.013318,0.000000,0.916667,0.850000,0.769431,0.886670,0.103621,0.080699,0.882353,0
0.500000,0.500000,0.250000,0.000000,0.672992,0.981132,0.978723,0.021538,0.000000,0.021180,0.006718,0.053333,0.019437,0.333333,1.000000,0.333333,0.002592,1.000000,0.750000,0.666667,0.500000,0.666667,1.000000,0.666667,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.333333,0.840514,0.862649,0.079084,0.000000,0.165740,0.181285,0.000000,0.000000,0.916667,0.850000,0.769431,0.886670,0.103138,0.080323,0.882353,0
0.125000,0.000000,0.250000,0.250000,0.709677,0.905660,0.893617,0.057308,0.000000,0.056354,0.031221,0.093333,0.080563,1.000000,1.000000,0.333333,0.067449,0.666667,1.000000,1.000000,0.500000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.333333,0.000000,0.666667,0.500000,0.784684,0.814541,0.056863,0.088489,0.046348,0.137836,0.000000,0.000000,1.000000,1.000000,0.651759,0.769431,0.071895,0.055991,0.955882,0
0.125000,0.000000,0.250000,0.250000,0.660492,1.000000,1.000000,0.039231,0.000000,0.038578,0.033435,0.020000,0.028169,0.333333,1.000000,0.333333,0.000000,0.666667,0.750000,1.000000,0.500000,0.666667,1.000000,0.000000,0.666667,0.000000,0.000000,0.000000,0.000000,0.333333,0.500000,0.836298,0.850535,0.079435,0.000000,0.153126,0.184810,0.000000,0.000000,0.916667,0.850000,0.769431,0.886670,0.103455,0.080570,0.882353,0
0.125000,0.000000,0.250000,0.250000,0.661561,1.000000,1.000000,0.153846,0.000000,0.151286,0.042748,0.400000,0.152113,1.000000,1.000000,0.333333,0.058651,0.666667,0.750000,0.666667,0.250000,0.666667,0.000000,1.000000,0.000000,0.000000,0.000000,0.666667,0.333333,0.000000,0.833333,0.855394,0.847445,0.179482,0.000000,0.000000,0.470795,0.000000,0.012623,0.916667,0.760000,0.769431,0.886670,0.172354,0.134227,0.882353,0
0.875000,0.000000,0.250000,0.000000,0.731327,0.867925,0.851064,0.039605,0.000000,0.038946,0.035638,0.013333,0.025352,0.333333,1.000000,0.333333,0.000000,1.000000,0.750000,0.333333,0.250000,0.666667,0.000000,0.666667,1.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.666667,0.837001,0.842081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.916667,1.000000,0.769431,0.886670,0.022222,0.018171,0.882353,0
0.125000,0.000000,0.250000,0.250000,0.712886,0.905660,0.893617,0.056923,0.000000,0.055976,0.047328,0.033333,0.059718,0.333333,1.000000,1.000000,0.065727,1.000000,0.750000,1.000000,0.500000,1.000000,1.000000,0.000000,0.666667,0.000000,0.333333,0.000000,0.000000,0.000000,0.500000,0.784834,0.896171,0.316995,0.133094,0.437670,0.634991,0.082326,0.000000,0.916667,1.000000,0.769431,0.886670,0.312423,0.255477,0.955882,0
0.125000,0.000000,0.250000,0.250000,0.711309,0.905660,0.893617,0.056923,0.000000,0.055976,0.047328,0.033333,0.030986,0.333333,1.000000,0.333333,0.000000,1.000000,0.250000,0.333333,0.750000,0.666667,1.000000,0.000000,0.000000,0.666667,0.333333,0.000000,0.000000,0.000000,0.500000,0.837729,0.903735,0.174756,0.000000,0.244356,0.258031,0.108692,0.000000,0.916667,1.000000,0.769431,0.886670,0.199750,0.016339,0.882353,0
0.125000,0.750000,0.250000,0.250000,0.674794,0.962264,0.957447,0.011538,0.000000,0.011346,0.010534,0.003333,0.093380,1.000000,1.000000,0.333333,0.137273,0.666667,0.750000,0.333333,0.250000,0.666667,1.000000,0.666667,0.000000,0.000000,0.000000,0.000000,0.333333,0.000000,0.666667,0.836298,0.853131,0.076347,0.000000,0.152246,0.176593,0.000000,0.000000,0.916667,1.000000,0.769431,0.886670,0.099447,0.077448,0.882353,0
0.125000,0.500000,0.250000,0.250000,0.732960,0.867925,0.851064,0.053846,0.000000,0.052950,0.045191,0.030000,0.074789,0.666667,1.000000,0.333333,0.000000,0.666667,0.250000,0.666667,0.500000,0.666667,0.666667,0.000000,0.000000,0.000000,0.000000,0.333333,0.000000,1.000000,0.666667,0.867739,0.882920,0.073841,0.000000,0.000000,0.143721,0.018685,0.020654,0.916667,0.760000,0.769431,0.886670,0.052414,0.040820,0.882353,0
0.125000,1.000000,0.250000,0.250000,0.746333,0.830189,0.808511,0.010880,0.000000,0.010699,0.001637,0.033333,0.053521,0.333333,1.000000,1.000000,0.000000,0.333333,1.000000,1.000000,0.500000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.833137,0.908235,0.186163,0.000000,0.355240,0.241938,0.124608,0.000000,0.916667,1.000000,0.769431,0.886670,0.224984,0.175215,0.882353,0
0.250000,0.000000,0.250000,0.000000,0.823052,0.698113,0.659574,0.064615,0.000000,0.063540,0.042137,0.080000,0.001408,0.333333,1.000000,0.333333,0.000000,0.333333,0.750000,0.333333,0.250000,0.666667,0.000000,1.000000,0.000000,0.000000,0.666667,0.000000,0.333333,0.000000,0.666667,0.932025,0.954488,0.082527,0.000000,0.000000,0.000000,0.129610,0.018097,0.916667,0.760000,0.769431,0.886670,0.058440,0.045513,0.808824,0
0.125000,0.250000,0.250000,0.250000,0.725612,0.886792,0.872340,0.039125,0.000000,0.038474,0.022337,0.060000,0.047324,0.666667,1.000000,0.666667,0.037915,1.000000,0.750000,0.333333,1.000000,0.666667,0.000000,0.000000,0.000000,0.000000,0.333333,0.666667,1.000000,0.000000,0.666667,0.907435,0.938320,0.106771,0.000000,0.000000,0.000000,0.188521,0.000000,0.916667,1.000000,0.769431,0.886670,0.118616,0.127927,0.882353,0
0.875000,0.000000,0.250000,0.000000,1.000000,0.377358,0.297872,0.052308,0.000000,0.051437,0.029924,0.080000,0.049296,0.333333,1.000000,0.333333,0.000000,0.666667,0.750000,0.666667,0.500000,0.666667,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.333333,0.942564,0.966478,0.082418,0.000000,0.000000,0.000000,0.084027,0.069103,0.916667,0.760000,0.769431,0.886670,0.061551,0.047935,0.882353,0
0.250000,0.000000,0.250000,0.250000,0.733720,0.867925,0.851064,0.061538,0.000000,0.060514,0.061069,0.000000,0.060563,0.333333,1.000000,0.333333,0.059605,0.333333,0.750000,0.333333,0.250000,0.666667,0.000000,0.000000,0.000000,0.000000,1.000000,0.666667,0.333333,0.000000,0.500000,0.903094,0.902969,0.028467,0.000000,0.000000,0.000000,0.050263,0.000000,0.916667,1.000000,0.769431,0.886670,0.029762,0.023178,0.882353,0
0.125000,0.750000,0.250000,0.250000,0.716940,0.886792,0.872340,0.050446,0.017391,0.058157,0.049530,0.033333,0.050141,0.333333,1.000000,0.333333,0.000000,1.000000,0.750000,1.000000,0.500000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.865456,0.856617,0.008957,0.000000,0.000000,0.024357,0.000000,0.000000,0.916667,0.760000,0.769431,0.886670,0.007783,0.006061,0.882353,0
1.000000,0.750000,0.250000,0.250000,0.763338,0.811321,0.787234,0.129385,0.000000,0.127231,0.091756,0.133333,0.067606,0.333333,1.000000,0.666667,0.000000,0.666667,1.000000,1.000000,0.500000,1.000000,0.666667,0.000000,0.000000,0.000000,0.000000,0.333333,0.000000,1.000000,0.500000,0.924999,0.960075,0.157414,0.000000,0.000000,0.000000,0.223250,0.061455,0.833333,0.760000,0.769431,0.886670,0.124965,0.099454,0.882353,0
0.875000,0.000000,0.250000,0.250000,0.756919,0.811321,0.787234,0.039231,0.000000,0.038578,0.020611,0.066667,0.010141,0.333333,1.000000,0.666667,0.031501,0.333333,0.750000,0.666667,0.500000,0.666667,0.000000,0.000000,0.000000,0.000000,0.333333,1.000000,0.666667,0.000000,0.500000,0.886709,0.951423,0.171698,0.000000,0.026694,0.019124,0.283427,0.004251,0.916667,1.000000,0.769431,0.886670,0.181465,0.141323,0.882353,0
0.250000,0.000000,0.250000,0.000000,0.752555,0.830189,0.808511,0.061538,0.000000,0.060514,0.037252,0.086667,0.052113,0.333333,1.000000,0.666667,0.010317,0.333333,0.500000,1.000000,0.500000,0.666667,1.000000,0.666667,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.666667,0.924171,0.941608,0.120244,0.000000,0.000000,0.000000,0.212310,0.000000,0.916667,1.000000,0.769431,0.886670,0.125344,0.097616,0.882353,0
0.125000,0.750000,0.250000,0.250000,0.744925,0.849057,0.829787,0.056923,0.000000,0.055976,0.056489,0.000000,0.000000,0.333333,1.000000,0.666667,0.000000,0.666667,0.750000,0.666667,0.250000,0.666667,0.666667,1.000000,0.000000,0.000000,0.000000,0.000000,0.333333,0.000000,0.500000,0.903546,0.991743,1.000000,0.000000,0.000000,0.000000,1.000000,0.860382,0.916667,1.000000,0.769431,0.886670,1.000000,0.778787,0.882353,0
0.125000,0.750000,0.250000,0.250000,0.659591,1.000000,1.000000,0.044615,0.000000,0.043873,0.044275,0.000000,0.026761,0.333333,1.000000,0.333333,0.000000,0.666667,0.750000,0.666667,0.500000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.666667,0.333333,0.797656,0.792737,0.008704,0.036691,0.000000,0.020620,0.000000,0.000000,1.000000,1.000000,0.769431,0.886670,0.015392,0.011987,0.955882,0
